N,K,D,rep,condition,step,fitness,landscape_seed
16,0,8,4,H,32,0.6592318214791439,452230556
16,0,8,4,H,33,0.6607113042116654,452230556
16,0,8,4,H,34,0.6607113042116654,452230556
16,0,8,4,H,35,0.6607113042116654,452230556
16,0,8,4,H,36,0.6607113042116654,452230556
16,0,8,4,H,37,0.6607113042116654,452230556
16,0,8,4,H,38,0.6607113042116654,452230556
16,0,8,4,H,39,0.6607113042116654,452230556
16,0,8,4,H,40,0.6607113042116654,452230556
16,0,8,4,H,41,0.6607113042116654,452230556
16,0,8,4,H,42,0.6607113042116654,452230556
16,0,8,4,H,43,0.6607113042116654,452230556
16,0,8,4,H,44,0.6607113042116654,452230556
16,0,8,4,H,45,0.6607113042116654,452230556
16,0,8,4,H,46,0.6536948858548538,452230556
16,0,8,4,H,47,0.6536948858548538,452230556
16,0,8,4,H,48,0.6536948858548538,452230556
16,0,8,4,H,49,0.6536948858548538,452230556
16,0,8,4,H,50,0.6522154031223324,452230556
16,0,8,4,M,0,0.40031306919647197,452230556
16,0,8,4,M,1,0.5123801512621636,452230556
16,0,8,4,M,2,0.5351437961366587,452230556
16,0,8,4,M,3,0.5995634532474035,452230556
16,0,8,4,M,4,0.6071930332966404,452230556
16,0,8,4,M,5,0.6071930332966404,452230556
16,0,8,4,M,6,0.5695772451324612,452230556
16,0,8,4,M,7,0.5850678603258264,452230556
16,0,8,4,M,8,0.6251450087728864,452230556
16,0,8,4,M,9,0.5206237708245577,452230556
16,0,8,4,M,10,0.5318735464430119,452230556
16,0,8,4,M,11,0.5981270494358878,452230556
16,0,8,4,M,12,0.5305312110234035,452230556
16,0,8,4,M,13,0.5516213917825156,452230556
16,0,8,4,M,14,0.5034727975935556,452230556
16,0,8,4,M,15,0.5061319606638068,452230556
16,0,8,4,M,16,0.5517043896550868,452230556
16,0,8,4,M,17,0.5684528770509927,452230556
16,0,8,4,M,18,0.5642988626565263,452230556
16,0,8,4,M,19,0.515369719906636,452230556
16,0,8,4,M,20,0.5192731542499598,452230556
16,0,8,4,M,21,0.594587253374,452230556
16,0,8,4,M,22,0.5153560156209285,452230556
16,0,8,4,M,23,0.5547601218306063,452230556
16,0,8,4,M,24,0.577862640862608,452230556
16,0,8,4,M,25,0.6189067847843949,452230556
16,0,8,4,M,26,0.6370635695873241,452230556
16,0,8,4,M,27,0.5501362418129616,452230556
16,0,8,4,M,28,0.5462569775298106,452230556
16,0,8,4,M,29,0.47814284382214195,452230556
16,0,8,4,M,30,0.5343524821039825,452230556
16,0,8,4,M,31,0.47859498515286747,452230556
16,0,8,4,M,32,0.4968574865032718,452230556
16,0,8,4,M,33,0.5463897727696256,452230556
16,0,8,4,M,34,0.5591646539889331,452230556
16,0,8,4,M,35,0.6091067143512006,452230556
16,0,8,4,M,36,0.6152568116679162,452230556
16,0,8,4,M,37,0.5282534055619955,452230556
16,0,8,4,M,38,0.5901181010630812,452230556
16,0,8,4,M,39,0.5755969271466291,452230556
16,0,8,4,M,40,0.6367528147260285,452230556
16,0,8,4,M,41,0.6501508582729875,452230556
16,0,8,4,M,42,0.5477525257845329,452230556
16,0,8,4,M,43,0.5529298633427305,452230556
16,0,8,4,M,44,0.6084140610995935,452230556
16,0,8,4,M,45,0.5471988555120522,452230556
16,0,8,4,M,46,0.5779003514138612,452230556
16,0,8,4,M,47,0.6135550101965659,452230556
16,0,8,4,M,48,0.5685953675821017,452230556
16,0,8,4,M,49,0.5538090008234904,452230556
16,0,8,4,M,50,0.554134680341989,452230556
16,0,8,4,HM_naive,0,0.40031306919647197,452230556
16,0,8,4,HM_naive,1,0.5758077069889144,452230556
16,0,8,4,HM_naive,2,0.5553373400510627,452230556
16,0,8,4,HM_naive,3,0.5887519039236127,452230556
16,0,8,4,HM_naive,4,0.6092447520329101,452230556
16,0,8,4,HM_naive,5,0.6297151189707617,452230556
16,0,8,4,HM_naive,6,0.6592318214791439,452230556
16,0,8,4,HM_naive,7,0.6486713755404662,452230556
16,0,8,4,HM_naive,8,0.6592318214791439,452230556
16,0,8,4,HM_naive,9,0.6592318214791439,452230556
16,0,8,4,HM_naive,10,0.6592318214791439,452230556
16,0,8,4,HM_naive,11,0.6592318214791439,452230556
16,0,8,4,HM_naive,12,0.6522154031223324,452230556
16,0,8,4,HM_naive,13,0.6445858230730954,452230556
16,0,8,4,HM_naive,14,0.6340253771344175,452230556
16,0,8,4,HM_naive,15,0.6355048598669389,452230556
16,0,8,4,HM_naive,16,0.6431344399161759,452230556
16,0,8,4,HM_naive,17,0.636139653033603,452230556
16,0,8,4,HM_naive,18,0.636139653033603,452230556
16,0,8,4,HM_naive,19,0.636139653033603,452230556
16,0,8,4,HM_naive,20,0.6530817241624283,452230556
16,0,8,4,HM_naive,21,0.6530817241624283,452230556
16,0,8,4,HM_naive,22,0.651602241429907,452230556
16,0,8,4,HM_naive,23,0.651602241429907,452230556
16,0,8,4,HM_naive,24,0.651602241429907,452230556
16,0,8,4,HM_naive,25,0.651602241429907,452230556
16,0,8,4,HM_naive,26,0.6592318214791439,452230556
16,0,8,4,HM_naive,27,0.6592318214791439,452230556
16,0,8,4,HM_naive,28,0.6592318214791439,452230556
16,0,8,4,HM_naive,29,0.6491034982585232,452230556
16,0,8,4,HM_naive,30,0.6476240155260019,452230556
16,0,8,4,HM_naive,31,0.6592318214791439,452230556
16,0,8,4,HM_naive,32,0.6422897503503187,452230556
16,0,8,4,HM_naive,33,0.6422897503503187,452230556
16,0,8,4,HM_naive,34,0.6422897503503187,452230556
16,0,8,4,HM_naive,35,0.6422897503503187,452230556
16,0,8,4,HM_naive,36,0.6422897503503187,452230556
16,0,8,4,HM_naive,37,0.6422897503503187,452230556
16,0,8,4,HM_naive,38,0.6346601703010817,452230556
16,0,8,4,HM_naive,39,0.6346601703010817,452230556
16,0,8,4,HM_naive,40,0.651602241429907,452230556
16,0,8,4,HM_naive,41,0.651602241429907,452230556
16,0,8,4,HM_naive,42,0.651602241429907,452230556
16,0,8,4,HM_naive,43,0.651602241429907,452230556
16,0,8,4,HM_naive,44,0.651602241429907,452230556
16,0,8,4,HM_naive,45,0.651602241429907,452230556
16,0,8,4,HM_naive,46,0.651602241429907,452230556
16,0,8,4,HM_naive,47,0.6530817241624283,452230556
16,0,8,4,HM_naive,48,0.6530817241624283,452230556
16,0,8,4,HM_naive,49,0.6530817241624283,452230556
16,0,8,4,HM_naive,50,0.6530817241624283,452230556
16,0,8,4,HM_channel,0,0.40031306919647197,452230556
16,0,8,4,HM_channel,1,0.5838830669323996,452230556
16,0,8,4,HM_channel,2,0.6078415564180364,452230556
16,0,8,4,HM_channel,3,0.6282010086026145,452230556
16,0,8,4,HM_channel,4,0.6282010086026145,452230556
16,0,8,4,HM_channel,5,0.6311318744920553,452230556
16,0,8,4,HM_channel,6,0.6402409372738137,452230556
16,0,8,4,HM_channel,7,0.6607113042116654,452230556
16,0,8,4,HM_channel,8,0.6607113042116654,452230556
16,0,8,4,HM_channel,9,0.6607113042116654,452230556
16,0,8,4,HM_channel,10,0.6607113042116654,452230556
16,0,8,4,HM_channel,11,0.6607113042116654,452230556
16,0,8,4,HM_channel,12,0.6607113042116654,452230556
16,0,8,4,HM_channel,13,0.6501508582729875,452230556
16,0,8,4,HM_channel,14,0.6501508582729875,452230556
16,0,8,4,HM_channel,15,0.6607113042116654,452230556
16,0,8,4,HM_channel,16,0.6536948858548538,452230556
16,0,8,4,HM_channel,17,0.6536948858548538,452230556
16,0,8,4,HM_channel,18,0.6607113042116654,452230556
16,0,8,4,HM_channel,19,0.6607113042116654,452230556
16,0,8,4,HM_channel,20,0.6607113042116654,452230556
16,0,8,4,HM_channel,21,0.6607113042116654,452230556
16,0,8,4,HM_channel,22,0.6607113042116654,452230556
16,0,8,4,HM_channel,23,0.6607113042116654,452230556
16,0,8,4,HM_channel,24,0.6607113042116654,452230556
16,0,8,4,HM_channel,25,0.6607113042116654,452230556
16,0,8,4,HM_channel,26,0.6607113042116654,452230556
16,0,8,4,HM_channel,27,0.6607113042116654,452230556
16,0,8,4,HM_channel,28,0.6607113042116654,452230556
16,0,8,4,HM_channel,29,0.6607113042116654,452230556
16,0,8,4,HM_channel,30,0.6607113042116654,452230556
16,0,8,4,HM_channel,31,0.6607113042116654,452230556
16,0,8,4,HM_channel,32,0.6607113042116654,452230556
16,0,8,4,HM_channel,33,0.6607113042116654,452230556
16,0,8,4,HM_channel,34,0.6607113042116654,452230556
16,0,8,4,HM_channel,35,0.6607113042116654,452230556
16,0,8,4,HM_channel,36,0.6607113042116654,452230556
16,0,8,4,HM_channel,37,0.6607113042116654,452230556
16,0,8,4,HM_channel,38,0.6607113042116654,452230556
16,0,8,4,HM_channel,39,0.6607113042116654,452230556
16,0,8,4,HM_channel,40,0.6607113042116654,452230556
16,0,8,4,HM_channel,41,0.6607113042116654,452230556
16,0,8,4,HM_channel,42,0.6437692330828401,452230556
16,0,8,4,HM_channel,43,0.6437692330828401,452230556
16,0,8,4,HM_channel,44,0.6607113042116654,452230556
16,0,8,4,HM_channel,45,0.6607113042116654,452230556
16,0,8,4,HM_channel,46,0.6607113042116654,452230556
16,0,8,4,HM_channel,47,0.6607113042116654,452230556
16,0,8,4,HM_channel,48,0.6607113042116654,452230556
16,0,8,4,HM_channel,49,0.6607113042116654,452230556
16,0,8,4,HM_channel,50,0.6607113042116654,452230556
16,0,1,5,H,0,0.5336417076945967,704686730
16,0,1,5,H,1,0.5691067461314833,704686730
16,0,1,5,H,2,0.5991259322677194,704686730
16,0,1,5,H,3,0.6139961655383205,704686730
16,0,1,5,H,4,0.6139961655383205,704686730
16,0,1,5,H,5,0.6139961655383205,704686730
16,0,1,5,H,6,0.6139961655383205,704686730
16,0,1,5,H,7,0.6501442486556319,704686730
16,0,1,5,H,8,0.6501442486556319,704686730
16,0,1,5,H,9,0.6501442486556319,704686730
16,0,1,5,H,10,0.6501442486556319,704686730
16,0,1,5,H,11,0.6322065465941298,704686730
16,0,1,5,H,12,0.6501442486556319,704686730
16,0,1,5,H,13,0.6501442486556319,704686730
16,0,1,5,H,14,0.6699469679020299,704686730
16,0,1,5,H,15,0.6748536736096248,704686730
16,0,1,5,H,16,0.6748536736096248,704686730
16,0,1,5,H,17,0.7102824424476336,704686730
16,0,1,5,H,18,0.7102824424476336,704686730
16,0,1,5,H,19,0.7102824424476336,704686730
16,0,1,5,H,20,0.7151891481552285,704686730
16,0,1,5,H,21,0.7151891481552285,704686730
16,0,1,5,H,22,0.7151891481552285,704686730
16,0,1,5,H,23,0.7151891481552285,704686730
16,0,1,5,H,24,0.7151891481552285,704686730
16,0,1,5,H,25,0.7096556293351518,704686730
16,0,1,5,H,26,0.7096556293351518,704686730
16,0,1,5,H,27,0.7096556293351518,704686730
16,0,1,5,H,28,0.7096556293351518,704686730
16,0,1,5,H,29,0.7151891481552285,704686730
16,0,1,5,H,30,0.6972514460937264,704686730
16,0,1,5,H,31,0.6972514460937264,704686730
16,0,1,5,H,32,0.7151891481552285,704686730
16,0,1,5,H,33,0.7151891481552285,704686730
16,0,1,5,H,34,0.7096556293351518,704686730
16,0,1,5,H,35,0.7096556293351518,704686730
16,0,1,5,H,36,0.7096556293351518,704686730
16,0,1,5,H,37,0.7151891481552285,704686730
16,0,1,5,H,38,0.7151891481552285,704686730
16,0,1,5,H,39,0.7151891481552285,704686730
16,0,1,5,H,40,0.7151891481552285,704686730
16,0,1,5,H,41,0.7151891481552285,704686730
16,0,1,5,H,42,0.7151891481552285,704686730
16,0,1,5,H,43,0.7003189148846274,704686730
16,0,1,5,H,44,0.7003189148846274,704686730
16,0,1,5,H,45,0.7003189148846274,704686730
16,0,1,5,H,46,0.6954122091770325,704686730
16,0,1,5,H,47,0.6954122091770325,704686730
16,0,1,5,H,48,0.7102824424476336,704686730
16,0,1,5,H,49,0.7102824424476336,704686730
16,0,1,5,H,50,0.7047489236275569,704686730
16,0,1,5,M,0,0.5336417076945967,704686730
16,0,1,5,M,1,0.5052157368309407,704686730
16,0,1,5,M,2,0.5297014041471001,704686730
16,0,1,5,M,3,0.5700368786927038,704686730
16,0,1,5,M,4,0.5755703975127805,704686730
16,0,1,5,M,5,0.5559280728563423,704686730
16,0,1,5,M,6,0.5755703975127805,704686730
16,0,1,5,M,7,0.5341279840127453,704686730
16,0,1,5,M,8,0.5285944651926686,704686730
16,0,1,5,M,9,0.5700368786927038,704686730
16,0,1,5,M,10,0.5749435844002987,704686730
16,0,1,5,M,11,0.6033695552639547,704686730
16,0,1,5,M,12,0.6118696776066704,704686730
16,0,1,5,M,13,0.6316723968530684,704686730
16,0,1,5,M,14,0.6671374352899548,704686730
16,0,1,5,M,15,0.6426517679737955,704686730
16,0,1,5,M,16,0.6193189874116947,704686730
16,0,1,5,M,17,0.6144122817040998,704686730
16,0,1,5,M,18,0.6505603648214111,704686730
16,0,1,5,M,19,0.6420602424786954,704686730
16,0,1,5,M,20,0.6241225404171934,704686730
16,0,1,5,M,21,0.6290292461247884,704686730
16,0,1,5,M,22,0.6345627649448651,704686730
16,0,1,5,M,23,0.6494329982154662,704686730
16,0,1,5,M,24,0.672765778777567,704686730
16,0,1,5,M,25,0.6529630595311691,704686730
16,0,1,5,M,26,0.6614631818738848,704686730
16,0,1,5,M,27,0.6812659011202827,704686730
16,0,1,5,M,28,0.6614631818738848,704686730
16,0,1,5,M,29,0.6812659011202827,704686730
16,0,1,5,M,30,0.6992036031817848,704686730
16,0,1,5,M,31,0.6907034808390691,704686730
16,0,1,5,M,32,0.6673707002769682,704686730
16,0,1,5,M,33,0.6918563675931276,704686730
16,0,1,5,M,34,0.7151891481552285,704686730
16,0,1,5,M,35,0.7003189148846274,704686730
16,0,1,5,M,36,0.7088190372273431,704686730
16,0,1,5,M,37,0.7236892704979442,704686730
16,0,1,5,M,38,0.6822468569979091,704686730
16,0,1,5,M,39,0.6737467346551934,704686730
16,0,1,5,M,40,0.6822468569979091,704686730
16,0,1,5,M,41,0.6589140764358082,704686730
16,0,1,5,M,42,0.6822468569979091,704686730
16,0,1,5,M,43,0.6624441377515111,704686730
16,0,1,5,M,44,0.62820689114352,704686730
16,0,1,5,M,45,0.6624441377515111,704686730
16,0,1,5,M,46,0.642801813095073,704686730
16,0,1,5,M,47,0.6073367746581865,704686730
16,0,1,5,M,48,0.6269790993146246,704686730
16,0,1,5,M,49,0.6073367746581865,704686730
16,0,1,5,M,50,0.642801813095073,704686730
16,0,1,5,HM_naive,0,0.5336417076945967,704686730
16,0,1,5,HM_naive,1,0.5697897908119082,704686730
16,0,1,5,HM_naive,2,0.5942754581280676,704686730
16,0,1,5,HM_naive,3,0.629740496564954,704686730
16,0,1,5,HM_naive,4,0.6446107298355551,704686730
16,0,1,5,HM_naive,5,0.6849462043811588,704686730
16,0,1,5,HM_naive,6,0.7047489236275569,704686730
16,0,1,5,HM_naive,7,0.7102824424476336,704686730
16,0,1,5,HM_naive,8,0.7151891481552285,704686730
16,0,1,5,HM_naive,9,0.7102824424476336,704686730
16,0,1,5,HM_naive,10,0.7151891481552285,704686730
16,0,1,5,HM_naive,11,0.7102824424476336,704686730
16,0,1,5,HM_naive,12,0.7187825647903493,704686730
16,0,1,5,HM_naive,13,0.7236892704979442,704686730
16,0,1,5,HM_naive,14,0.7181557516778675,704686730
16,0,1,5,HM_naive,15,0.7236892704979442,704686730
16,0,1,5,HM_naive,16,0.7236892704979442,704686730
16,0,1,5,HM_naive,17,0.7236892704979442,704686730
16,0,1,5,HM_naive,18,0.7236892704979442,704686730
16,0,1,5,HM_naive,19,0.7151891481552285,704686730
16,0,1,5,HM_naive,20,0.7236892704979442,704686730
16,0,1,5,HM_naive,21,0.7236892704979442,704686730
16,0,1,5,HM_naive,22,0.7057515684364422,704686730
16,0,1,5,HM_naive,23,0.7236892704979442,704686730
16,0,1,5,HM_naive,24,0.7187825647903493,704686730
16,0,1,5,HM_naive,25,0.7236892704979442,704686730
16,0,1,5,HM_naive,26,0.7187825647903493,704686730
16,0,1,5,HM_naive,27,0.7236892704979442,704686730
16,0,1,5,HM_naive,28,0.7187825647903493,704686730
16,0,1,5,HM_naive,29,0.7132490459702726,704686730
16,0,1,5,HM_naive,30,0.7187825647903493,704686730
16,0,1,5,HM_naive,31,0.7187825647903493,704686730
16,0,1,5,HM_naive,32,0.7236892704979442,704686730
16,0,1,5,HM_naive,33,0.7181557516778675,704686730
16,0,1,5,HM_naive,34,0.7096556293351518,704686730
16,0,1,5,HM_naive,35,0.6863228487730509,704686730
16,0,1,5,HM_naive,36,0.7096556293351518,704686730
16,0,1,5,HM_naive,37,0.7151891481552285,704686730
16,0,1,5,HM_naive,38,0.7236892704979442,704686730
16,0,1,5,HM_naive,39,0.7236892704979442,704686730
16,0,1,5,HM_naive,40,0.7181557516778675,704686730
16,0,1,5,HM_naive,41,0.7096556293351518,704686730
16,0,1,5,HM_naive,42,0.7181557516778675,704686730
16,0,1,5,HM_naive,43,0.7181557516778675,704686730
16,0,1,5,HM_naive,44,0.7236892704979442,704686730
16,0,1,5,HM_naive,45,0.7181557516778675,704686730
16,0,1,5,HM_naive,46,0.7132490459702726,704686730
16,0,1,5,HM_naive,47,0.7047489236275569,704686730
16,0,1,5,HM_naive,48,0.7096556293351518,704686730
16,0,1,5,HM_naive,49,0.7181557516778675,704686730
16,0,1,5,HM_naive,50,0.7181557516778675,704686730
16,0,1,5,HM_channel,0,0.5336417076945967,704686730
16,0,1,5,HM_channel,1,0.5581273750107562,704686730
16,0,1,5,HM_channel,2,0.5935924134476426,704686730
16,0,1,5,HM_channel,3,0.629740496564954,704686730
16,0,1,5,HM_channel,4,0.6700759711105577,704686730
16,0,1,5,HM_channel,5,0.6898786903569558,704686730
16,0,1,5,HM_channel,6,0.6898786903569558,704686730
16,0,1,5,HM_channel,7,0.7047489236275569,704686730
16,0,1,5,HM_channel,8,0.7132490459702726,704686730
16,0,1,5,HM_channel,9,0.7187825647903493,704686730
16,0,1,5,HM_channel,10,0.7187825647903493,704686730
16,0,1,5,HM_channel,11,0.7187825647903493,704686730
16,0,1,5,HM_channel,12,0.7132490459702726,704686730
16,0,1,5,HM_channel,13,0.7132490459702726,704686730
16,0,1,5,HM_channel,14,0.7181557516778675,704686730
16,0,1,5,HM_channel,15,0.7236892704979442,704686730
16,0,1,5,HM_channel,16,0.7236892704979442,704686730
16,0,1,5,HM_channel,17,0.7236892704979442,704686730
16,0,1,5,HM_channel,18,0.7236892704979442,704686730
16,0,1,5,HM_channel,19,0.7236892704979442,704686730
16,0,1,5,HM_channel,20,0.7181557516778675,704686730
16,0,1,5,HM_channel,21,0.7181557516778675,704686730
16,0,1,5,HM_channel,22,0.7236892704979442,704686730
16,0,1,5,HM_channel,23,0.7236892704979442,704686730
16,0,1,5,HM_channel,24,0.7236892704979442,704686730
16,0,1,5,HM_channel,25,0.7236892704979442,704686730
16,0,1,5,HM_channel,26,0.7236892704979442,704686730
16,0,1,5,HM_channel,27,0.7236892704979442,704686730
16,0,1,5,HM_channel,28,0.7236892704979442,704686730
16,0,1,5,HM_channel,29,0.7236892704979442,704686730
16,0,1,5,HM_channel,30,0.7088190372273431,704686730
16,0,1,5,HM_channel,31,0.7088190372273431,704686730
16,0,1,5,HM_channel,32,0.7236892704979442,704686730
16,0,1,5,HM_channel,33,0.7181557516778675,704686730
16,0,1,5,HM_channel,34,0.7181557516778675,704686730
16,0,1,5,HM_channel,35,0.7236892704979442,704686730
16,0,1,5,HM_channel,36,0.7181557516778675,704686730
16,0,1,5,HM_channel,37,0.7181557516778675,704686730
16,0,1,5,HM_channel,38,0.7181557516778675,704686730
16,0,1,5,HM_channel,39,0.7096556293351518,704686730
16,0,1,5,HM_channel,40,0.7151891481552285,704686730
16,0,1,5,HM_channel,41,0.7236892704979442,704686730
16,0,1,5,HM_channel,42,0.7236892704979442,704686730
16,0,1,5,HM_channel,43,0.7236892704979442,704686730
16,0,1,5,HM_channel,44,0.7236892704979442,704686730
16,0,1,5,HM_channel,45,0.7187825647903493,704686730
16,0,1,5,HM_channel,46,0.7132490459702726,704686730
16,0,1,5,HM_channel,47,0.7132490459702726,704686730
16,0,1,5,HM_channel,48,0.7181557516778675,704686730
16,0,1,5,HM_channel,49,0.7181557516778675,704686730
16,0,1,5,HM_channel,50,0.7181557516778675,704686730
16,0,4,5,H,0,0.5336417076945967,704686730
16,0,4,5,H,1,0.5485119409651978,704686730
16,0,4,5,H,2,0.5839769794020844,704686730
16,0,4,5,H,3,0.6084626467182437,704686730
16,0,4,5,H,4,0.6446107298355551,704686730
16,0,4,5,H,5,0.7047489236275569,704686730
16,0,4,5,H,6,0.7047489236275569,704686730
16,0,4,5,H,7,0.7047489236275569,704686730
16,0,4,5,H,8,0.7132490459702726,704686730
16,0,4,5,H,9,0.7181557516778675,704686730
16,0,4,5,H,10,0.7181557516778675,704686730
16,0,4,5,H,11,0.7132490459702726,704686730
16,0,4,5,H,12,0.7132490459702726,704686730
16,0,4,5,H,13,0.7181557516778675,704686730
16,0,4,5,H,14,0.7236892704979442,704686730
16,0,4,5,H,15,0.7236892704979442,704686730
16,0,4,5,H,16,0.7236892704979442,704686730
16,0,4,5,H,17,0.7236892704979442,704686730
16,0,4,5,H,18,0.7236892704979442,704686730
16,0,4,5,H,19,0.7236892704979442,704686730
16,0,4,5,H,20,0.7151891481552285,704686730
16,0,4,5,H,21,0.7151891481552285,704686730
16,0,4,5,H,22,0.6955468234987903,704686730
16,0,4,5,H,23,0.6955468234987903,704686730
16,0,4,5,H,24,0.7040469458415061,704686730
16,0,4,5,H,25,0.6991402401339111,704686730
16,0,4,5,H,26,0.6991402401339111,704686730
16,0,4,5,H,27,0.7040469458415061,704686730
16,0,4,5,H,28,0.7040469458415061,704686730
16,0,4,5,H,29,0.7040469458415061,704686730
16,0,4,5,H,30,0.7040469458415061,704686730
16,0,4,5,H,31,0.6985134270214293,704686730
16,0,4,5,H,32,0.7181557516778675,704686730
16,0,4,5,H,33,0.7181557516778675,704686730
16,0,4,5,H,34,0.7181557516778675,704686730
16,0,4,5,H,35,0.7181557516778675,704686730
16,0,4,5,H,36,0.7181557516778675,704686730
16,0,4,5,H,37,0.7181557516778675,704686730
16,0,4,5,H,38,0.7181557516778675,704686730
16,0,4,5,H,39,0.7181557516778675,704686730
16,0,4,5,H,40,0.7236892704979442,704686730
16,0,4,5,H,41,0.7236892704979442,704686730
16,0,4,5,H,42,0.7236892704979442,704686730
16,0,4,5,H,43,0.7236892704979442,704686730
16,0,4,5,H,44,0.7236892704979442,704686730
16,0,4,5,H,45,0.7236892704979442,704686730
16,0,4,5,H,46,0.7236892704979442,704686730
16,0,4,5,H,47,0.7236892704979442,704686730
16,0,4,5,H,48,0.7181557516778675,704686730
16,0,4,5,H,49,0.7096556293351518,704686730
16,0,4,5,H,50,0.7096556293351518,704686730
16,0,4,5,M,0,0.5336417076945967,704686730
16,0,4,5,M,1,0.6395176383812662,704686730
16,0,4,5,M,2,0.6197782744542861,704686730
16,0,4,5,M,3,0.6571083300760685,704686730
16,0,4,5,M,4,0.6429995242397071,704686730
16,0,4,5,M,5,0.68427000686331,704686730
16,0,4,5,M,6,0.6533681597075817,704686730
16,0,4,5,M,7,0.6581074937781405,704686730
16,0,4,5,M,8,0.6653798242919607,704686730
16,0,4,5,M,9,0.6125080427700963,704686730
16,0,4,5,M,10,0.5835011881284469,704686730
16,0,4,5,M,11,0.6238729322729282,704686730
16,0,4,5,M,12,0.6486808434353414,704686730
16,0,4,5,M,13,0.6947853960645507,704686730
16,0,4,5,M,14,0.6287574442124725,704686730
16,0,4,5,M,15,0.6369412719089385,704686730
16,0,4,5,M,16,0.6897297808142113,704686730
16,0,4,5,M,17,0.6700874561577732,704686730
16,0,4,5,M,18,0.6603104131887273,704686730
16,0,4,5,M,19,0.6750460321375706,704686730
